site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
35,100.36380987189219,0.09716899693012238,0.03927372423925588,0.06336382178908428,0.04716218532920368,-3.237199578136816,-2.7588622146542123,-3.054162865769017
36,100.41112191712877,0.12060300260782242,0.03939580945102738,0.0634932826626105,0.04738329553309588,-3.2340958274457603,-2.7568211635198816,-3.049485527307424
37,101.75939389338085,0.11077000200748444,0.03953922465782227,0.06285213447668328,0.04749915448818527,-3.230462070490544,-2.766970383079705,-3.047043368348699
38,101.9559208505101,0.07940839976072311,0.03967639399004844,0.06271258958331236,0.047734812828963476,-3.2269988779619783,-2.7691930606966073,-3.0420943185838527
39,102.03307587812373,0.15326499938964844,0.03985982954724805,0.0648562836194703,0.04802445993162147,-3.2223862404924306,-2.735581478241807,-3.0360448159582347
40,102.28653904011867,0.0827523022890091,0.039931141329272654,0.06313407839989484,0.04803036305979033,-3.2205987750629923,-2.762494585491219,-3.0359219043127297
41,102.838674651773,0.1274159997701645,0.04011958572852369,0.06395113015881389,0.048456248111717115,-3.215890641751193,-2.7496360785753056,-3.027093988965826
42,103.40326505824282,0.12034100294113159,0.04030099164643442,0.06546208311553424,0.04880765629092255,-3.2113792037209614,-2.726284187691111,-3.0198680872217447
43,103.89070043709853,0.012323999777436256,0.04025613984733558,0.06013733053654635,0.04841941983406585,-3.212492743960087,-2.811124489893666,-3.0278543094922563
44,104.00327884216979,0.20131300389766693,0.0401986127165099,0.0550237236173736,0.0480040007567988,-3.213922793492184,-2.8999908482516723,-3.0364709224476143
45,113.82711956461397,0.1658650040626526,0.04078986845540411,0.057565783246912,0.04821850609016995,-3.1993215505805446,-2.854826928644688,-3.0320123878336753
46,114.1159252287728,0.17483499646186829,0.0409623592187944,0.058693349091853274,0.04862553053840543,-3.1951017017944947,-2.8354288619429817,-3.0236065662875133
47,114.13994519019953,0.1406320035457611,0.04107496784319176,0.060288836362978965,0.04890977291851906,-3.1923563979394096,-2.8086083273308917,-3.0177780472852587
48,114.26255213135495,0.09272290021181107,0.04128163224248008,0.06231768983868057,0.04936977031915457,-3.187337617832791,-2.7755099474475418,-3.0084169789572575
49,117.09092280819574,0.16932600736618042,0.041314404812815314,0.05831197053748276,0.04895015291735888,-3.1865440550125035,-2.8419478801588567,-3.016952786060367
50,117.8473494049174,0.14197500050067902,0.04142148266180711,0.05752196695724775,0.04901318078073609,-3.183955627860879,-2.855588370096164,-3.0156660215190936
51,118.27534144488683,0.10104600340127945,0.041511109860095714,0.056863935223091126,0.04911973455099284,-3.18179418010055,-2.867093966165527,-3.0134943992500176
52,118.46936126799646,0.10154300183057785,0.04162153334377774,0.057331325868367665,0.04931428319575911,-3.17913761718212,-2.858908105373615,-3.0095415198991122
53,118.5940709667174,0.11588999629020691,0.04171691692575839,0.058158521422186187,0.04954925089093173,-3.1768485507710795,-2.844582868669679,-3.0047881365659976
54,118.87567872997829,0.17316100001335144,0.04179830408000547,0.05730048132067186,0.04958350189366906,-3.1748995125231754,-2.8594462552849977,-3.004097123694103
55,118.93787182875701,0.1044130027294159,0.04190657693550614,0.05867177517345787,0.04990979757362838,-3.1723124969376295,-2.8357964995827567,-2.9975379513367666
56,119.03387079917619,0.1007630005478859,0.04195078733082346,0.05820875502070839,0.049905473321799114,-3.1712580779298247,-2.8437195056491102,-2.997624596432115
57,119.9503495967876,0.10081800073385239,0.0420317734325579,0.05814126398300942,0.05007899936041979,-3.16932943640945,-2.8448796437538855,-2.994153533212202
58,119.97720019339958,0.1148110032081604,0.04209269204886296,0.059016598367686135,0.050217857953155115,-3.167881138899211,-2.829936546375927,-2.991384579424917
59,128.3015321454183,0.014925600029528141,0.041572956993226766,0.047576110052418935,0.04686679499402929,-3.1803053953817226,-3.045424533388597,-3.060445850140248
60,128.35814484911668,0.10690200328826904,0.04150717608028866,0.04602522291352037,0.04652596137479848,-3.1818889490966917,-3.0785657085608653,-3.0677448130499347
61,128.74885337993572,0.12730099260807037,0.041520291582676006,0.046076903824747835,0.04641004259511804,-3.1815730174450203,-3.0774434561551534,-3.070239407929042
62,128.86046128151594,0.16245700418949127,0.04164379175000278,0.04879742382731739,0.046783803103122634,-3.1786029791024593,-3.020077757940323,-3.0622182235007647
63,128.95193123563962,0.25086700916290283,0.04179813773744034,0.052382506939877824,0.047308933848943434,-3.1749034921797614,-2.9491825804163576,-3.051056125020117
64,129.0320786490153,0.18131400644779205,0.041926230788503105,0.05529412844089187,0.047738967194454654,-3.1718436147925453,-2.895088552566704,-3.042007292271649
65,129.12015184091803,0.2318200021982193,0.04209365580827385,0.05913658494299855,0.04836399684883923,-3.167858243039361,-2.827905511524444,-3.0289996088252287
66,133.26323124824773,0.21667400002479553,0.04238122265906328,0.05827867071516118,0.04865699567511381,-3.1610498766510258,-2.8425191065089184,-3.022959684693659
67,133.36270785617506,0.13092899322509766,0.042438407306464386,0.05829879901046031,0.04879393842320342,-3.1597014940634462,-2.8421737860015077,-3.0201491864773384
68,133.56756496827902,0.14281600713729858,0.042499728184597504,0.058245641843831235,0.04894054274007151,-3.1582575987287473,-2.843086007466996,-3.0171491311216356
69,133.71807388482728,0.11560499668121338,0.04253775607863403,0.057507254771181085,0.048982909467128986,-3.1573632191054335,-2.855844169204005,-3.0162838280967517
70,133.74783599191616,0.11717099696397781,0.04262313275755317,0.05959561504712395,0.04931357263382878,-3.1553581506123916,-2.8201732806522943,-3.009555928849289
71,133.8542678748736,0.14896099269390106,0.04269611166928156,0.05890334471879103,0.049479866439776456,-3.1536474245032493,-2.8318574035397512,-3.006189430738444
72,154.90715750092053,0.09960349649190903,0.04399399942923744,0.05887698015532562,0.05112271498244336,-3.123702030972251,-2.8323050939996635,-2.973526360337944
73,155.01973590599178,0.09280379861593246,0.044020038461941385,0.058390133158567815,0.05112309816525055,-3.1231103291463254,-2.8406083561863316,-2.973518865012798
74,155.14679098815273,0.105772003531456,0.04399763711216944,0.055443799818409585,0.050863292128596485,-3.1236193485020287,-2.892385387156097,-2.978613791853822
75,155.18472149963117,0.1050800010561943,0.0440294620120628,0.05593433085873581,0.050959017520439034,-3.122896277956786,-2.88357693959138,-2.976733547330315
76,0.001132254073998,0.09612060338258743,0.07929191803154738,0.07945545285687623,0.07932464733695113,-2.534619071909091,-2.532558755794717,-2.534206387322305
77,156.44791266975903,0.10796300321817398,0.04410435115977772,0.0569238134809678,0.05113699151213824,-3.1211968356418853,-2.866041510798658,-2.9732471393177198
78,164.82804857256764,0.10744299739599228,0.0422510970646004,0.04567829235501158,0.04462575102542883,-3.1641249594900205,-3.086132097104336,-3.1094442093224655
79,164.85142153166646,0.09664739668369293,0.0422809344378275,0.046771250239232655,0.044740314215933184,-3.163419017045815,-3.0624865759524353,-3.1068802997902965
80,166.08485059469666,0.10181800276041031,0.0422805423871551,0.04630913240228455,0.04469573290670063,-3.1634282896055463,-3.072416093230193,-3.107877242619486
81,168.79756960540834,0.09032169729471207,0.04200094322534127,0.03969646599154788,0.04325253635950429,-3.1700632032047196,-3.2264931130964576,-3.1406994031733615
82,168.88515754556147,0.09829150140285492,0.04199142776068088,0.039986749087930734,0.04322015997336249,-3.170289782466369,-3.219207152552888,-3.1414482265367516
83,169.05434865433375,0.11268799751996994,0.04199313528795046,0.04054400558189673,0.04320464448106457,-3.1702491195824334,-3.20536733716838,-3.1418072783752264
84,169.22944365934313,0.09724230319261551,0.04193906890114959,0.0381087141251842,0.042841846849551064,-3.1715374544903874,-3.2673123058048366,-3.150239923931464
85,169.26025714522416,0.04174080118536949,0.04191948494487213,0.03754382933968174,0.04275280825087395,-3.172004525665248,-3.282246246108658,-3.1523203956779438
86,169.3746956819894,0.10252799838781357,0.041886579003302817,0.03692022011272769,0.04257360347233966,-3.172789813548013,-3.298995907482059,-3.1565208545605725
87,169.4563797259,0.08104170113801956,0.041924216411831264,0.04004297238375475,0.04280065907241845,-3.171891661684112,-3.217802091931915,-3.151201777624666
88,169.47934830854715,0.11414799839258194,0.04196216988761758,0.04293085883123644,0.043085022425046145,-3.170986783549523,-3.148164391559413,-3.144579849806705
89,171.12888074378156,0.08621759712696075,0.04196172734547029,0.043497563057695254,0.04305967709837957,-3.170997329822084,-3.1350503641189484,-3.1451682859504984
90,171.17497965965296,0.09110250324010849,0.041992931943226584,0.04525724637797296,0.04323427154148786,-3.1702539619266594,-3.095392480707716,-3.141121775526585
91,171.3350318605336,0.09454470127820969,0.042036309923376224,0.0471498526804594,0.043456927262486254,-3.169221512197511,-3.054424394394097,-3.135985009311337
92,171.38695379736805,0.1062059998512268,0.04208216357272451,0.04941183494572066,0.043740648857469755,-3.1681312961727963,-3.007565309681467,-3.1294774294249397
93,171.63394693607688,0.20655499398708344,0.04214223729843666,0.051544332364281124,0.0440840463701911,-3.166704779978486,-2.9653130190003365,-3.1216573222935113
94,171.6596652786206,0.12659600377082825,0.042200296160397825,0.05453358007326514,0.04447894088545947,-3.165328039945891,-2.9089386189209594,-3.1127394403516364
95,186.8752190261323,0.09600830078125,0.03980529075478945,0.046754912278946056,0.03735066434368577,-3.2237554419892014,-3.062835953282006,-3.2874045805819585
96,186.91153203179138,0.12745100259780884,0.03984819587522612,0.048231308092749704,0.037587161909812386,-3.222678147663456,-3.031746923296218,-3.2810927254585276
97,186.96418184623312,0.09216319769620895,0.03987598255345788,0.04863904433555232,0.037731713277647315,-3.2219810773416397,-3.0233286892238165,-3.277254337140838
98,187.01731691242003,0.10183800011873245,0.03990823538330541,0.04931893374547219,0.03792121552536353,-3.2211725757998937,-3.009447220030148,-3.272244547115302
99,187.17712648743415,0.12308300286531448,0.0399447681203766,0.050165274145731936,0.03815104034098141,-3.220257576037403,-2.9924322417389604,-3.2662022518729885
100,187.20494758753753,0.1321129947900772,0.03999893292418316,0.05264402542310813,0.03844088842379265,-3.2189025021194566,-2.9442025240850924,-3.2586335831858153
101,187.56492350777793,0.14131399989128113,0.04003879778495063,0.0520300830069832,0.038613067522373506,-3.2179063503367704,-2.9559332083134637,-3.2541645229529665
102,187.64062278015567,0.11504700034856796,0.04010079669281874,0.05415668117575457,0.03902133195544513,-3.2163590772156327,-2.915873930399079,-3.243646809171273
103,188.79908044842333,0.09457209706306458,0.04014015281828082,0.05412573290438563,0.03921411265396109,-3.215378128489134,-2.916445551792535,-3.2387185802934955
104,188.8792278618056,0.12283699959516525,0.040179155971083264,0.054204692409663066,0.03939815380644377,-3.214406926011023,-2.9149877984599653,-3.2340363214805783
105,188.97668258746137,0.11341200023889542,0.04021632515876091,0.054319918209152475,0.03965504842591693,-3.2134822673161914,-2.9128643014553544,-3.2275370142669937
106,189.04882334703504,0.14375899732112885,0.04026771377315287,0.055664367451581015,0.03997669073193548,-3.212205278187484,-2.8884150593515066,-3.2194587264239214
107,189.08036471052867,0.11333800107240677,0.04031280192365961,0.05720984937223426,0.04020369729386374,-3.2110861948750395,-2.861029203597418,-3.2137963151021984
108,189.25335695797895,0.09764719754457474,0.04034682441059739,0.056033464938180594,0.040336281767681954,-3.21024258846371,-2.8818061785499056,-3.2105039230472383
109,189.27947967697455,0.10473199933767319,0.040385292290882106,0.05754604645526083,0.040554554871365285,-3.209289612504013,-2.8551698437368316,-3.2051071774449746
110,394.1905355982892,0.09734159708023071,0.039090687740600434,0.058603529750130015,0.042625916489362904,-3.2418710055586875,-2.8369603495693467,-3.155292842392879
111,394.2389798976056,0.11255399882793427,0.03911647981599463,0.05894218684685027,0.04269508720844098,-3.2412114221180626,-2.831198199428237,-3.1536714190332265
112,395.02338934499994,0.11592300236225128,0.03914217821301485,0.05859886556672424,0.042757855302847946,-3.2405546667227836,-2.8370399415161773,-3.152202350705069
113,395.05501158378377,0.1338070034980774,0.03916530183080231,0.059456283822533366,0.04282734555555176,-3.239964081546332,-2.822513962145447,-3.150578465564242
114,395.24878878102146,0.17226900160312653,0.039207985366463596,0.06067916654904017,0.04300504585136234,-3.2388748446032913,-2.802154859780047,-3.1464378247924856
115,395.2849400360988,0.06708730012178421,0.03925186039067113,0.06355364576067464,0.0431868029995094,-3.237756437388556,-2.7558709146102,-3.1422203165249303
116,395.49117202814995,0.15702900290489197,0.03930679994175469,0.06513012949252021,0.04340420816081921,-3.2363577485665282,-2.731368018209617,-3.1371988803454536
117,395.57342219909515,0.1224920004606247,0.039349805784640556,0.06696901180728297,0.043584017003933516,-3.2352642397181843,-2.7035252769211287,-3.1330647783135195
118,395.71107194437445,0.1498579978942871,0.039385481795512906,0.06737609548465559,0.04368474468843167,-3.2343580129319394,-2.697464990372647,-3.1307563296252208
119,395.7403487997173,0.12676599621772766,0.03941373403133792,0.06902233948092622,0.04383439663465975,-3.233640943942378,-2.673325066190895,-3.1273364585017065
120,395.94051514494265,0.13049399852752686,0.03945946824210551,0.06853237162225123,0.04402865183515332,-3.2324812543500974,-2.680449066916949,-3.1229146789166546
121,395.9658291110233,0.12515799701213837,0.03948906886887324,0.07050044299906881,0.04415141893137661,-3.231731382870828,-2.6521362855089214,-3.1201302135725832
122,396.0450060209135,0.1247669979929924,0.039529304137838846,0.07044033449743006,0.04428559093493065,-3.2307130052223916,-2.652989246679574,-3.117095915902413
123,396.0927224426025,0.13685500621795654,0.03956578443708365,0.07145079635543429,0.04446268653905163,-3.229790563576802,-2.6387462290359824,-3.1131049462920934
124,399.38863317668716,0.13167500495910645,0.03960638002225744,0.07122319828190238,0.044593472449373714,-3.228765062025626,-2.6419366950655045,-3.1101677883048033
125,399.43400421494,0.16150499880313873,0.039648473976584483,0.07371558556034259,0.04483498409409214,-3.227702818991635,-2.607541029140818,-3.1047665493436147
126,399.4771107450437,0.1480109989643097,0.039690867856711304,0.07563141537516374,0.04505292703260296,-3.226634146547878,-2.581883534821988,-3.099917324061684
127,399.6019821943435,0.1567859947681427,0.039738049910164414,0.07547978961922015,0.04527121382613365,-3.225446114271244,-2.5838903457244085,-3.095083904857867
128,399.6411258351869,0.15355999767780304,0.039782974732226646,0.07862303717105644,0.04559785762694994,-3.2243162287587355,-2.543090528711223,-3.0878945454306117
129,399.740036316081,0.14545999467372894,0.039835744356297144,0.0798223289522753,0.045930010979928,-3.2229906703372633,-2.5279520022342705,-3.080636541586593
130,399.80117803607556,0.20558199286460876,0.0398853487084569,0.08261670576500946,0.046219469733933115,-3.2217462228101548,-2.493543369933712,-3.074354146855692
131,416.81127361559976,0.19777800142765045,0.04077780427209204,0.08217150454074737,0.04952332223018514,-3.1996173585396694,-2.4989466971087326,-3.005311564201351
132,443.4087305666856,0.21891100704669952,0.03942140442750876,0.06804486225460393,0.04327179533452827,-3.2334463506088724,-2.6875880522998656,-3.140254234167951
133,443.56085698905747,0.1864829957485199,0.039493277144382936,0.07071176041479538,0.04368371629278646,-3.2316248204369145,-2.649143377412348,-3.1307798712015225
134,443.63728413905517,0.24202300608158112,0.03955667717019789,0.07358103764768595,0.04409297982514582,-3.2300207704419823,-2.6093679270988033,-3.1214546968394505
135,443.6669653708543,0.21508799493312836,0.03961593941581741,0.07858249277711211,0.04454382443501116,-3.228523731206883,-2.5436063425614948,-3.1112817556614996
136,443.6966466026515,0.11528000235557556,0.03967771386144236,0.08371916394022694,0.044923387871955676,-3.22696561260421,-2.4802873678346735,-3.1027967318321696
137,443.7956379588327,0.3281790018081665,0.039767145600681376,0.08863954111669538,0.04550542662148646,-3.224714195014171,-2.423177232929152,-3.0899236937306087
138,453.571762259578,0.37003201246261597,0.040170671679309815,0.08816479266296201,0.04794441095471696,-3.214618109831899,-2.428547571818295,-3.0377130443062357
139,453.6072665123265,0.29685699939727783,0.04027826862091198,0.09516577109815494,0.04879622538180483,-3.2119431956476525,-2.3521349491257295,-3.0201023178481106
140,453.6303159702623,0.20627200603485107,0.04033282224169546,0.09847699179549284,0.049249119699713524,-3.210589693827293,-2.3179323439220734,-3.010863785641275
141,454.5927319331558,0.3402169942855835,0.040436460845516914,0.10141245748632237,0.05001331795341158,-3.2080234048436838,-2.288559340476401,-2.9954659499530383
142,455.42914419267584,0.22153399884700775,0.040637558102338184,0.10542146889633282,0.05122724005404679,-3.2030625635816636,-2.2497889738982817,-2.971483856110082
143,455.48025737658764,0.23820699751377106,0.040710798754338355,0.1077060070021121,0.05173426572999879,-3.2012618960667965,-2.2283499210538045,-2.961634936932123
144,459.16825152146447,0.19893500208854675,0.04098842064251643,0.11711257280157217,0.05379626291815268,-3.194465675520073,-2.1446196460670928,-2.922551276714897
145,459.27274239743576,0.2543089985847473,0.041073795784902084,0.11763381065560098,0.054496242992340016,-3.192384932959001,-2.14017877926458,-2.909623515609495
146,459.3120477888618,0.2392210066318512,0.041137221155416306,0.11898040042449409,0.054869402683478896,-3.1908419430907706,-2.128796501750699,-2.9027994140015085
147,459.5710913459325,0.2299329936504364,0.041234502135883165,0.11900049093122457,0.05562448343731035,-3.1884799425933243,-2.128627660406642,-2.889131825059116
148,459.6492977523289,0.25209200382232666,0.04131242882763364,0.1207107056538615,0.05631103241527418,-3.186591884152142,-2.1143584584253525,-2.876864805391158
149,459.8903869947972,0.22835800051689148,0.04143483061016909,0.11995370400214223,0.057253864732081536,-3.183633432775186,-2.1206494106221987,-2.8602601325889996
150,674.5308212986798,0.3434999883174896,0.04342808737033466,0.11477163445766851,0.05941364389401379,-3.136648872771167,-2.164810912233271,-2.823231383804021
151,674.6093512062306,0.2768310010433197,0.04351501918175179,0.11773593639647582,0.05988113779255336,-3.1346491319329486,-2.139310989342019,-2.815393718399584
152,674.6665300369773,0.27250799536705017,0.043584249031333115,0.12007317056062404,0.060230404454362584,-3.1330594546467734,-2.1196539673530697,-2.809577996784475
153,677.9116510883804,0.3429040014743805,0.04387222924740755,0.1264646864012548,0.06211266010266662,-3.1264737502464572,-2.0677921686700174,-2.778805444433086
154,678.0498669607139,0.3573099970817566,0.04395622070172954,0.12929700683298911,0.06262373742593955,-3.1245611244406963,-2.045643142482406,-2.770610880643582
155,679.0102610413031,0.2819710075855255,0.04402496180720977,0.13178409068412714,0.06304574116154053,-3.122998492125291,-2.0265903722107037,-2.7638947658543462
156,679.1838194157939,0.23442600667476654,0.044092132820534924,0.13577131411412596,0.063472698385059,-3.121473906535634,-1.9967833224440699,-2.7571454122290553
157,679.2628345751014,0.27361100912094116,0.0441520912129686,0.13868115679631526,0.06384421795926765,-3.120114986961752,-1.9755778167210498,-2.751309257232629
158,680.101026091023,0.49414101243019104,0.04429846904875118,0.137665853430945,0.06486516086040256,-3.1168051612471483,-1.9829258819879332,-2.7354446120361966
159,681.0974096761422,0.38397398591041565,0.04439680350630882,0.13497417727610458,0.06552087522725648,-3.1145878052367384,-2.0026717982762143,-2.7253864813571824
160,681.1837036116414,0.31273800134658813,0.04446584176345004,0.13886623419718802,0.06603357214187414,-3.1130339853876468,-1.9742441531067554,-2.717591997467564
161,681.2208253702034,0.2798770070075989,0.044529562138821956,0.14433540250882917,0.06660626417074293,-3.1116019926449505,-1.9356155036616318,-2.7089566492410784
162,685.7745895052485,0.49519699811935425,0.04455006580281767,0.10459425958987155,0.06565311635322413,-3.1111416480110186,-2.2576666084951964,-2.72337021015624
163,685.8246513103747,0.35454800724983215,0.044630224378193056,0.11385353451971199,0.06639081851836738,-3.1093439728341465,-2.1728424415461887,-2.7121965073864556
164,697.1191283243394,0.30509400367736816,0.04523859411804285,0.12295646667546939,0.07015387602997546,-3.095804704299254,-2.0959249157252646,-2.657064220503555
165,697.6502363603263,0.1170400008559227,0.045269569041195404,0.11818798243437989,0.07005183451834926,-3.095120237323444,-2.1354788506309785,-2.658519817843263
166,698.1327383464331,0.30977898836135864,0.04537772234220553,0.1258495670038982,0.07107151309648445,-3.0927339916744057,-2.0726679979796496,-2.6440686821422417
167,698.2437801209732,0.5337160229682922,0.04547208139615181,0.13285758436319822,0.07194901578206829,-3.09065673704108,-2.018477518731813,-2.6317975249352568
168,698.5778759480929,0.48795899748802185,0.04559915305445742,0.1426620433973767,0.07307534836177033,-3.0878661360014457,-1.9472767786866927,-2.6162642008149337
169,699.2047403286185,0.5711069703102112,0.04572914364245463,0.15407870104102706,0.07444806091896425,-3.0850194678716245,-1.870291761386945,-2.5976535656048156
170,699.2757488341213,0.4129619896411896,0.0458272815003144,0.16271971610256278,0.07556618417989759,-3.0828756992548083,-1.8157260913825073,-2.5827463950724856
171,699.5895449632117,0.31377801299095154,0.04593001521517489,0.1689447371605105,0.07671490329458748,-3.0806364493757137,-1.7781836165851448,-2.567659283165995
172,858.7659473253855,0.3057369887828827,0.04418026708157611,0.14231989922276206,0.06994504940627726,-3.119477035703411,-1.9496779437279415,-2.6600453536950357
173,859.1659565146841,0.48166799545288086,0.04425386003856236,0.13756753147026887,0.07011928996674119,-3.117812678822849,-1.9836403444786943,-2.6575573449538283
174,859.5108087555021,0.29121801257133484,0.044312246873086936,0.13135802982555417,0.07011688346986585,-3.116494187020082,-2.0298286316734253,-2.6575916655833294
175,860.0482250641874,0.2852489948272705,0.04436923806741245,0.12883350213309758,0.07027620785996982,-3.115208885985497,-2.049234389405536,-2.6553219747176122
176,861.1520110357461,0.328482985496521,0.04447529216568871,0.1330849715432331,0.07127227084372245,-3.1128214762401525,-2.016767470976037,-2.6412479354289893
177,861.5576006201101,0.29916998744010925,0.044549426838328174,0.13616264089542593,0.0719314663921101,-3.1111559907299404,-1.993905218814715,-2.632041468933498
178,862.0174575247349,0.35718199610710144,0.0446374817584637,0.14199952794361576,0.07273293429897912,-3.109181374721106,-1.951931545727136,-2.6209609805315077
179,862.3800214542908,0.32577601075172424,0.0446992624512798,0.14203700704664593,0.07314506232716776,-3.107798277470109,-1.9516676423299975,-2.615310654448168
180,945.5771611832853,0.21359999477863312,0.04433830271963729,0.13943222525929924,0.07091964082156187,-3.115906354289877,-1.9701766362145519,-2.64620786234674
181,946.4219844730744,0.28724798560142517,0.04440003466669512,0.13842253282393585,0.07118676860749568,-3.1145150287628414,-1.9774444396290816,-2.642448311997901
182,946.9340059403925,0.27103400230407715,0.044455722556997285,0.13856981424614148,0.07144395096049204,-3.1132615838689324,-1.976381006377994,-2.6388420393449836
183,947.5447761380186,0.2587459981441498,0.044516558257152054,0.1389806936595556,0.07176629592295211,-3.1118940633540286,-1.9734202500337559,-2.634340329253067
184,948.0284103781996,0.4301460087299347,0.04458440405211336,0.1404032898436326,0.07215554065936101,-3.1103711660403444,-1.9632363557302448,-2.6289312030951986
185,948.1892713319941,0.5172230005264282,0.0446919633720881,0.15523092783148965,0.07323079406845828,-3.107961583860433,-1.8628414138213425,-2.6141392624822424
186,948.7277390194616,0.1771859973669052,0.044797384871218385,0.16727286133984223,0.07442511603397348,-3.1056055146752954,-1.7881288996896103,-2.5979618130089763
187,949.1409308811865,0.19642800092697144,0.044811625063229804,0.1502039257047914,0.07407524042043545,-3.105287685203868,-1.8957614034770682,-2.602673939892467
188,949.4632189158164,0.29476800560951233,0.04482303201496858,0.13440074438382782,0.07370428758549809,-3.105033164192193,-2.0069293123382783,-2.6076943052850114
189,949.7072196687669,0.3831470012664795,0.044857125112763296,0.13093471766509082,0.07381716902631892,-3.104272837704616,-2.0330564184272726,-2.6061639317997636
190,1170.2632771327717,0.1475760042667389,0.04555750009580304,0.1656657973568983,0.0743080516406899,-3.08878001250116,-1.7977827889100517,-2.599535966498574
191,1170.5745661278165,0.15958300232887268,0.04560471494811142,0.16418048614558545,0.07425365441612948,-3.0877441698221,-1.8067889310139862,-2.600268284784831
192,1170.7943042934735,0.18832600116729736,0.045613799907751745,0.15234936369312915,0.07361117285340046,-3.087544978688925,-1.8815789501713553,-2.6089584596951547
193,1171.228442855569,0.17287899553775787,0.045620159616689214,0.13909471713007304,0.07318251807685314,-3.0874055633005995,-1.97260015970945,-2.6147987106245907
194,1191.7005670168926,0.14362600445747375,0.0452585400150967,0.07057356235679088,0.06592047247199996,-3.0953638970279984,-2.651099675481649,-2.719306226052238
195,1192.561565364854,0.12981100380420685,0.04526250874679965,0.06597340243075467,0.06527381334960748,-3.0952762106443394,-2.718503611652818,-2.729164343809872
196,1193.3369167796757,0.130621999502182,0.04527113205980443,0.06431316220798994,0.06499152165660019,-3.0950857110034535,-2.7439909687180037,-2.7334984536463263
197,1193.589166812303,0.15883900225162506,0.04528567399671253,0.06304841424190405,0.06439242796225798,-3.094764543823065,-2.7638523676899687,-2.7427592310104982
198,1196.577104438291,0.19764100015163422,0.04529505212371839,0.060336527622141575,0.06375717376013999,-3.0945574771005724,-2.8078175937725094,-2.752673571703755
199,1196.7271281030935,0.20442000031471252,0.04529929542316543,0.058642771887775294,0.06338842159274423,-3.094463800186614,-2.8362909529476634,-2.7584740589370043
200,1197.5259333523113,0.14354300498962402,0.04530779740251259,0.05938290729160355,0.06341469481848387,-3.094276133214703,-2.8237488500568597,-2.758059664924314
201,1204.31015713783,0.19249600172042847,0.04519894682176123,0.05038869912605911,0.06086744127744209,-3.096681492818923,-2.987988352736007,-2.799056873215888
202,1204.5561797730495,0.2876810133457184,0.04521112954483975,0.05266536516225258,0.06102286611601497,-3.0964119935851677,-2.9437972470377574,-2.7965066306882678
203,1209.2894061788074,0.5602849721908569,0.04538495062149024,0.0864787009721847,0.06283177610361412,-3.0925747129959804,-2.4478571268997023,-2.767294344566155
204,1209.625928264661,0.10482300072908401,0.04545537439574157,0.09324922585248276,0.06345433344157203,-3.091024216818288,-2.3724795223427235,-2.7574347902023812
205,1209.865480876634,0.15160900354385376,0.04546097605666602,0.0866973735577193,0.06305541458945571,-3.0909009901180595,-2.445331689106408,-2.763741342551022
206,1225.5094310405314,0.12674899399280548,0.04540741854422522,0.06645703375616542,0.06038329615294746,-3.0920797832259996,-2.7111996490684978,-2.8070427660485584
207,1226.6416851145327,0.1711069941520691,0.04543360675062405,0.06745870309563527,0.06038723978788829,-3.0915032109770775,-2.696239674323896,-2.8069774581502123
208,1227.4314323311082,0.16558599472045898,0.045456118988921726,0.06755275193356632,0.0604372595054134,-3.0910078362012188,-2.6948464761967723,-2.8061494850044477
209,1227.618496879204,0.18391500413417816,0.04548106450973733,0.07115432804247306,0.06052934893829637,-3.090459204266919,-2.642904126465371,-2.8046269251532987
210,1228.0590245892986,0.3416909873485565,0.045510114223367294,0.0750107246991311,0.060690002230645634,-3.0898206871046754,-2.590124179680364,-2.8019763023796265
211,1228.6472305807306,0.21462200582027435,0.04553227181989531,0.0760764997373382,0.06077180617357021,-3.0893339336719396,-2.576015869461928,-2.800629311809208
212,1229.4049511821138,0.4300850033760071,0.045572558738285064,0.08387133338998083,0.061174956058124265,-3.088449525660446,-2.4784713998174417,-2.7940173879515875
213,1231.0643504028246,0.2605609893798828,0.045601067481646405,0.08664344200639151,0.06137417767568513,-3.087824153050571,-2.4459539493962597,-2.7907660913167205
214,1232.5052245872882,0.3689669966697693,0.045630469094470216,0.08994735329706356,0.06159710607109292,-3.087179603699653,-2.408530743175653,-2.7871403889116024
215,1232.6613947742198,0.22973300516605377,0.04565300038947062,0.09075325371567172,0.06178614447988993,-3.0866859481542326,-2.3996109528636853,-2.784076139009456
216,1232.8465991906016,0.2582649886608124,0.04567804774064327,0.09238330441710198,0.06195222937437676,-3.0861374522743885,-2.3818090047871667,-2.781391684881742
217,1233.4656186678965,0.2516930103302002,0.04569165857113312,0.08925507797302419,0.06188839594721687,-3.0858395235376124,-2.4162569638846145,-2.782422581369019
218,1233.7740770277865,0.2652069926261902,0.04570910741000514,0.0887191704592318,0.06191457877777204,-3.085457714065959,-2.422279286082568,-2.781999605572134
219,1234.064742823639,0.1216839998960495,0.045727450921741714,0.08780240480404446,0.061936408620531576,-3.085056484791425,-2.432666389148449,-2.7816470877045876
220,1234.6953274675677,0.41427600383758545,0.04574327771293654,0.08657525309709609,0.06191976754750373,-3.0847104332930058,-2.4467412652547127,-2.781915803785494
