"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"L[224]",37.6388888888889,0,37.6388888888889,37.6388888888889,37.6388888888889,37.6388888888889,37.6388888888889,1,1
"L[225]",47.1851851851852,0,47.1851851851852,47.1851851851852,47.1851851851852,47.1851851851852,47.1851851851852,1,1
"L[226]",51.7777777777778,0,51.7777777777778,51.7777777777778,51.7777777777778,51.7777777777778,51.7777777777778,1,1
"L[227]",51.4285714285714,0,51.4285714285714,51.4285714285714,51.4285714285714,51.4285714285714,51.4285714285714,1,1
"L[228]",36.8,0,36.8,36.8,36.8,36.8,36.8,1,1
"L[229]",42.1,0,42.1,42.1,42.1,42.1,42.1,1,1
"L[230]",52.6666666666667,0,52.6666666666667,52.6666666666667,52.6666666666667,52.6666666666667,52.6666666666667,1,1
"L[231]",31.06,0,31.06,31.06,31.06,31.06,31.06,1,1
"L[232]",39.8,0,39.8,39.8,39.8,39.8,39.8,1,1
"L[233]",46.46,0,46.46,46.46,46.46,46.46,46.46,1,1
"L[234]",51.68,0,51.68,51.68,51.68,51.68,51.68,1,1
"L[235]",36.98,0,36.98,36.98,36.98,36.98,36.98,1,1
"L[236]",47.32,0,47.32,47.32,47.32,47.32,47.32,1,1
"L[237]",55.16,0,55.16,55.16,55.16,55.16,55.16,1,1
"L[238]",34.44,0,34.44,34.44,34.44,34.44,34.44,1,1
"L[239]",47.34,0,47.34,47.34,47.34,47.34,47.34,1,1
"L[240]",54.14,0,54.14,54.14,54.14,54.14,54.14,1,1
"L[241]",34.62,0,34.62,34.62,34.62,34.62,34.62,1,1
"L[242]",47.08,0,47.08,47.08,47.08,47.08,47.08,1,1
"L[243]",56.54,0,56.54,56.54,56.54,56.54,56.54,1,1
"L[244]",43.4545454545455,0,43.4545454545454,43.4545454545454,43.4545454545454,43.4545454545454,43.4545454545454,1,1
"L[245]",44,0,44,44,44,44,44,1,1
"L[246]",56.5789473684211,0,56.578947368421,56.578947368421,56.578947368421,56.578947368421,56.578947368421,1,1
"L[247]",54.9166666666667,0,54.9166666666667,54.9166666666667,54.9166666666667,54.9166666666667,54.9166666666667,1,1
"L[248]",42.1304347826087,0,42.1304347826087,42.1304347826087,42.1304347826087,42.1304347826087,42.1304347826087,1,1
"L[249]",47.15,0,47.15,47.15,47.15,47.15,47.15,1,1
"L[250]",56.125,0,56.125,56.125,56.125,56.125,56.125,1,1
"L[251]",57.8181818181818,0,57.8181818181818,57.8181818181818,57.8181818181818,57.8181818181818,57.8181818181818,1,1
"L[252]",43.5,0,43.5,43.5,43.5,43.5,43.5,1,1
"L[253]",45.8888888888889,0,45.8888888888889,45.8888888888889,45.8888888888889,45.8888888888889,45.8888888888889,1,1
"L[254]",53.4,0,53.4,53.4,53.4,53.4,53.4,1,1
"L[255]",55.8,0,55.8,55.8,55.8,55.8,55.8,1,1
"L[256]",41.3,0,41.3,41.3,41.3,41.3,41.3,1,1
"L[257]",43.65,0,43.65,43.65,43.65,43.65,43.65,1,1
"L[258]",51.7222222222222,0,51.7222222222222,51.7222222222222,51.7222222222222,51.7222222222222,51.7222222222222,1,1
"Lexp[1]",30.939041638074,0.796437992996147,29.3943525161105,30.3993246765701,30.9289434303925,31.470598088667,32.5125639385825,1.00135903834182,4300
"Lexp[2]",40.6777940220683,0.921447179949485,38.9089925255667,40.0448474451324,40.6637144924235,41.293278271828,42.5295788358013,1.00115124548846,7900
"Lexp[3]",52.1067989006978,0.836981446754871,50.4657607457917,51.5485285041416,52.1081783365488,52.6580319916182,53.7833024456747,1.0015028180977,3300
"Lexp[4]",65.2681297638841,1.17557720932455,62.9294787245291,64.4818094749766,65.2801161712123,66.0547225435451,67.5849268325133,1.00135869119361,4400
"Lexp[5]",33.6903517966838,0.697740235754935,32.3415568179112,33.2197661180849,33.6810045181476,34.160506030235,35.0644878230668,1.00135560123602,4400
"Lexp[6]",42.3364600767474,0.901372339985402,40.6094231687945,41.7171601426033,42.3190393353077,42.946140572277,44.1308008780868,1.00122231241995,6200
"Lexp[7]",47.9529521179941,0.884217297454723,46.2429466696019,47.3488656128341,47.9462772700194,48.5448887152862,49.6919604821077,1.00149829193468,3300
"Lexp[8]",67.5380300033763,1.18962051992466,65.1751554009499,66.7528928730684,67.5527836208357,68.3268878970711,69.8770142056922,1.00148194405657,3400
"Lexp[9]",35.4856827537119,0.669394826541479,34.2069639529447,35.0184400298855,35.4782257412026,35.9438206620351,36.8341684278051,1.00105322536732,13000
"Lexp[10]",43.784154218741,0.930285575485792,41.996982698621,43.1419399792368,43.7671596869064,44.422368796791,45.6428292289333,1.00097376548453,15000
"Lexp[11]",58.8009971247118,0.843717160478075,57.1204942203164,58.2413094322582,58.8021061110752,59.3703140808846,60.4305354819471,1.00149033027764,3400
"Lexp[12]",71.664202214233,1.29460572936872,69.0668195003606,70.8027120206233,71.67878613544,72.5245270740003,74.1505221287952,1.00147718326815,3500
"Lexp[13]",31.5305617895313,0.811515971358653,29.9649629551224,30.9819154380823,31.5223932675172,32.0740786893966,33.1316774428115,1.00125694297375,5600
"Lexp[14]",37.6216842307767,1.00306855007923,35.7012004399807,36.9399556459724,37.6132521347628,38.2945660152408,39.6190627399808,1.00121427801232,6300
"Lexp[15]",52.6783958050344,0.857623290987096,50.9913326915404,52.0965445164852,52.683198753635,53.2520075288235,54.3652281753224,1.00128954772886,5100
"Lexp[16]",67.9342956033691,1.21154806422262,65.5107870157886,67.1092380474924,67.9523271274628,68.7495692840171,70.2916316890629,1.00124308630101,5800
"Lexp[17]",29.1500613401988,0.736358613814244,27.6936743120917,28.653822385649,29.1386370963876,29.6384707159956,30.5937058181821,1.00107354179709,11000
"Lexp[18]",32.734802790497,0.820839759614104,31.1430357046722,32.1902008585032,32.7217677270658,33.2764892725921,34.3871586407682,1.00124869740539,5700
"Lexp[19]",44.9340699821536,1.12530985008643,42.7325567467045,44.1807709255958,44.9312674652563,45.6898178793091,47.1580608126103,1.00106092141633,12000
"Lexp[20]",55.2191593487423,1.11069262262854,53.0389373561953,54.4817910095811,55.2223128279389,55.9724510181708,57.3730905020705,1.00093489039489,15000
"Lexp[21]",29.7476898212288,0.709045090513645,28.3519055841557,29.2699728968046,29.743706861373,30.2221926302327,31.1411957890365,1.00118726878989,6900
"Lexp[22]",32.7429466446002,0.850666018317657,31.0827674875695,32.169931252355,32.7338699330735,33.310924770701,34.4333566626334,1.00124892797281,5700
"Lexp[23]",43.0868230250398,1.19166480531031,40.7559693141637,42.2915093293572,43.0871848729231,43.8792719039766,45.4340451961068,1.00113023609821,8600
"Lexp[24]",61.7226230557091,1.28391779901721,59.1791820217698,60.8781295630506,61.7248730305834,62.5920878680311,64.2047956919344,1.00101813959153,15000
"Lexp[25]",30.8418067112338,0.60120780975212,29.6467515156038,30.4477739844202,30.8422527834788,31.2433539575255,32.0172713168637,1.00131970829768,4800
"Lexp[26]",33.8097151527914,0.763245772701972,32.3010025494943,33.3083296759261,33.8054328394848,34.3165888692785,35.308473051826,1.00136767084458,4300
"Lexp[27]",42.7515423106539,1.09878037066012,40.563429952236,42.0277628415222,42.7539593814705,43.4902449595306,44.8935875735898,1.0012476503591,5700
"Lexp[28]",53.1325834533371,1.00424669577015,51.0823786435528,52.4764684894965,53.1529018776077,53.8204477372067,55.0349335065955,1.00091521371336,15000
"Lexp[29]",29.1236851900704,0.591788670749712,27.9737345021652,28.7270586964684,29.1217708203263,29.5167536171243,30.3064425251376,1.00131819747898,4800
"Lexp[30]",35.088069677725,0.801487349224636,33.510563084253,34.5678050197553,35.0857890650143,35.6203965079914,36.6725757627336,1.00135588734291,4400
"Lexp[31]",48.917037506117,1.16920924773122,46.5266884864197,48.1421576538895,48.9543302427016,49.7053202809738,51.1193415928918,1.00112893712744,8700
"Lexp[32]",60.3121454788298,1.20402798755068,57.8679589801325,59.5119462824467,60.3498992841544,61.1465688146652,62.5787557057926,1.00122027745388,6200
"Lexp[33]",64.5388216586044,1.81458846972526,60.9185610177483,63.3116946301316,64.5534829203787,65.7786779017061,68.0691194717022,1.00099585001548,15000
"Lexp[34]",57.5102673222781,1.63411955560556,54.2776378567464,56.4145387452771,57.5190544282585,58.6069631341397,60.7123321854224,1.00115575791375,7800
"Lexp[35]",60.2023797530468,1.34829725314741,57.5421586814832,59.2961554746966,60.1902179083223,61.1023456104664,62.868830285646,1.00160396012693,2800
"Lexp[36]",61.0490828468368,1.75873642954969,57.5557216491125,59.8646158807908,61.0622699710433,62.2425056506134,64.4573962230936,1.00103006451592,15000
"Lexp[37]",47.3377872379084,1.01584038139892,45.2970688556475,46.6683798418742,47.3466995934184,48.02154341844,49.3134705980479,1.00148113079428,3400
"Lexp[38]",33.9010198373656,0.871756511001586,32.1521069865923,33.3171110200692,33.9269004224017,34.5153637688585,35.5080925880898,1.00153749714622,3100
"Lexp[39]",35.6245907149954,0.643839126979027,34.3411602613017,35.1979174127764,35.6442496467957,36.0722709076604,36.8180937362037,1.00160583569172,2800
"Lexp[40]",45.997880590609,1.07726455471723,43.8662475005261,45.2759036654795,46.0137552524572,46.7236001885624,48.0752485534891,1.00134326541168,4500
"Lexp[41]",53.1985037045727,1.22216744823139,50.8502086430347,52.3732294887292,53.1970407600897,54.0021980008893,55.6171383618501,1.00103993893525,14000
"Lexp[42]",35.2215759338804,0.917017440418309,33.3764213442857,34.6199725795656,35.2434241772356,35.8461602804812,36.9609192938338,1.00150089839507,3300
"Lexp[43]",34.360305982278,0.654142650660515,33.0492520848687,33.9293942284407,34.378030749686,34.8020323572802,35.6021327840094,1.00145352612529,3600
"Lexp[44]",38.3448240891565,1.00823542205595,36.3126454752192,37.6795048630939,38.3572815455247,39.0136001871898,40.3344826646082,1.00113672888965,8400
"Lexp[45]",45.2577027990315,1.05935813175636,43.1390754720746,44.5588055037143,45.2678019553769,45.960250932419,47.3258900925545,1.00132138169413,4700
"Lexp[46]",33.8999768397971,0.866768030709694,32.194619009395,33.3248744582993,33.913860740286,34.4916660085421,35.5657855253986,1.00155549784804,3000
"Lexp[47]",36.5412977549224,0.64406943743119,35.257219933377,36.11184447687,36.5565702500301,36.9779653199319,37.7696721203955,1.00170122016674,2500
"Lexp[48]",42.9653148496978,1.04170123025235,40.8812469042903,42.2800398945536,42.9766053493094,43.6672301361657,44.9891074968507,1.00157223060095,3000
"Lexp[49]",47.9206578344736,1.20811312195242,45.500799799984,47.1165401371049,47.9303911743579,48.7310098129995,50.2850098528183,1.00152283987229,3200
"Lexp[50]",40.6251932588403,0.711212151141399,39.2001165324887,40.1410502186975,40.6332240630359,41.12465532698,41.9888872025303,1.00101502358263,15000
"Lexp[51]",48.8112721333865,0.963723155287718,46.9063265240985,48.1511684082483,48.8276897889497,49.4888282055832,50.6491599991472,1.00105336958746,13000
"Lexp[52]",51.2768346798506,0.972339957302626,49.3759157327674,50.6237763337744,51.2852915122755,51.9438393453546,53.1452107066216,1.00091869848492,15000
"Lexp[53]",56.1327736726343,1.30565985187719,53.582968636086,55.2597716649442,56.13984138201,57.021648263613,58.6778790681378,1.00111249303456,9400
"Lexp[54]",58.1957019923366,1.43087978715322,55.3853496416259,57.2293098390981,58.1901532170943,59.164822174953,61.0424069833825,1.00111165810796,9400
"Lexp[55]",46.9163145286189,0.818980414374883,45.3173768408973,46.3651363874465,46.918091770131,47.4745108344968,48.5215461155368,1.00106509160197,12000
"Lexp[56]",47.4153003258778,0.943246903521342,45.561591160666,46.7848580412302,47.4169897590747,48.0624276571688,49.2165825543779,1.00097472747496,15000
"Lexp[57]",54.2683074071153,1.07571959525875,52.111109662547,53.557665324572,54.2883097756625,55.0119467103141,56.2714689767402,1.00092050289782,15000
"Lexp[58]",60.897813172867,1.7778831990356,57.4131724744543,59.7016149697614,60.8938799107155,62.0910518827944,64.4172528331469,1.00115745272445,7700
"Lexp[59]",55.9641278120893,1.0876556827673,53.8552988446919,55.2324552285543,55.9707444831207,56.7063104322147,58.0532033142958,1.00096664473016,15000
"Lexp[60]",52.9887574308901,1.44328834791085,50.1463377915423,52.0173911712433,52.9846311489957,53.9648913022076,55.808589645781,1.0009896608061,15000
"Lexp[61]",36.8354662838411,0.736143412366368,35.4454479285898,36.3282420996216,36.821800163768,37.3323883341179,38.3000665953593,1.00343876215815,790
"Lexp[62]",73.0952602937147,1.37283580047877,70.4321042996975,72.1708584311577,73.090551863606,74.0048949463472,75.8153589287876,1.00139711184162,4000
"Lexp[63]",37.6515596403944,0.719667797823197,36.2694658228096,37.1599397989015,37.6435813218048,38.1419118908273,39.0725652296079,1.00363821463017,730
"Lexp[64]",50.1854946734896,1.21287512733039,47.8233063358856,49.3585834088463,50.1651454561731,51.0089774193967,52.5976201819749,1.00323209782137,860
"Lexp[65]",60.4369383724101,1.13567383697545,58.2313663299309,59.6782766120054,60.4213897850014,61.1918685299022,62.6758051704835,1.00219887874625,1500
"Lexp[66]",72.0594700024705,1.2988246733673,69.5376367726239,71.1930780470988,72.0597864145908,72.9241136362601,74.6204122706545,1.00178152773435,2300
"Lexp[67]",38.4713804293797,0.718151691441974,37.0991752604179,37.9760100724501,38.4596266951796,38.965137165818,39.9105749558887,1.0034966817914,770
"Lexp[68]",49.0968222337337,1.18751186365511,46.829783965112,48.2798980197065,49.0709169915884,49.9021062602063,51.4783809893843,1.00326870399571,850
"Lexp[69]",61.8410448563621,1.19880378793088,59.5015372019433,61.0326838208371,61.8301444373033,62.6318745380343,64.2130569793355,1.00166409172621,2600
"Lexp[70]",73.2528688965382,1.38251873299269,70.5579034673738,72.3340589031252,73.2538670446278,74.1642726667965,75.9856881317454,1.00139302994884,4000
"Lexp[71]",37.9435489342023,0.780169405966217,36.4394453312464,37.4071021073037,37.9332569384288,38.4808104020674,39.4960589400129,1.00371988397738,710
"Lexp[72]",69.5003392077958,1.29364442426222,67.0116291094369,68.6328963701652,69.4871826398798,70.3475752119333,72.0786775046697,1.00203396934088,1800
"Lexp[73]",37.3367660283755,0.828730217779441,35.675205947416,36.8012921165786,37.3478320219926,37.8732057608056,38.9519764915256,1.00113514446658,8500
"Lexp[74]",45.3186924227622,1.1979578125694,42.8813462818085,44.5406909270768,45.344842360995,46.1041546778842,47.5842428883588,1.00109751815009,10000
"Lexp[75]",39.9850218054731,1.17073412166258,37.6229666993515,39.235541275904,40.0029708909235,40.7467231096915,42.2715075905746,1.00138824383958,4100
"Lexp[76]",32.3469445295014,0.82832826706576,30.7107382234552,31.8050640363167,32.3478877171771,32.8838097916486,33.9996176071899,1.00196347052085,1900
"Lexp[77]",36.7782883849368,1.18031553285438,34.4393709953605,36.0097509191862,36.7810469187055,37.5401489484979,39.1268489919381,1.00193753782733,1900
"Lexp[78]",45.0486008456677,1.28191805066863,42.4468202702304,44.2288925193109,45.0821294370052,45.8855472456959,47.5098197721616,1.00150711137599,3300
"Lexp[79]",49.2971698472269,1.19068480078091,46.8755018159495,48.5273902934887,49.3364317002864,50.097880335423,51.5404043813782,1.00137315635576,4200
"Lexp[80]",32.7231116958072,0.564359396246088,31.6163693765684,32.3524356954774,32.7197770914174,33.0923059385116,33.8436134710797,1.00139246844927,4100
"Lexp[81]",37.9870241707974,0.843773772674683,36.3040081173179,37.4347929263352,37.9885727663951,38.5453913470809,39.6631649780342,1.00143702501569,3700
"Lexp[82]",46.1929320158453,0.913963612751258,44.373450951742,45.5877774474654,46.1988903714132,46.8001515993872,47.9972125946016,1.00100546693988,15000
"Lexp[83]",60.0207816021784,1.27038097873951,57.3902087908991,59.2004062137678,60.0516952446433,60.8778855402314,62.4321937283529,1.00095741244003,15000
"Lexp[84]",30.4797810312417,0.608615839990516,29.2842836449644,30.0746996394726,30.4769188588397,30.8809599184886,31.6939046884031,1.00153977027219,3100
"Lexp[85]",36.0458886244846,0.856606273180994,34.33004464099,35.4747041187146,36.0449636857012,36.6163022168831,37.7483337374086,1.00157061865522,3000
"Lexp[86]",42.7692138744175,0.93798585246568,40.9300806277806,42.1482861645597,42.7715804429989,43.3972662384041,44.6171229115496,1.00126580727934,5500
"Lexp[87]",54.4814170534691,1.10294079448608,52.2272569684202,53.7592778829589,54.5056683532706,55.2320581756522,56.577168068218,1.00094844539231,15000
"Lexp[88]",30.4220516470594,0.569826953168424,29.2821578854806,30.051417733725,30.4222200018582,30.79643971277,31.5413853468155,1.00181566021112,2200
"Lexp[89]",35.3964078949767,0.875272863447398,33.6449408306468,34.8256162156427,35.4001716088819,35.974827610173,37.1252734942959,1.00183760250903,2100
"Lexp[90]",44.1886645263446,0.873527030158959,42.4183141485179,43.6186367651369,44.2037066096259,44.7727990530023,45.8836068598704,1.00126089303188,5500
"Lexp[91]",54.6710251444109,1.10191967791086,52.3803483916412,53.9698151690985,54.7259233846013,55.4075447295746,56.7268700349727,1.00091246479954,15000
"Lexp[92]",41.8512825185076,0.859281323839601,40.1294084135374,41.2864725008632,41.8529147274098,42.4243376072166,43.5189764566241,1.00134765224629,4500
"Lexp[93]",53.8310928098047,1.08854940435025,51.5885324580879,53.1283547840164,53.8668600880841,54.5718691075839,55.8780437108224,1.00091340570431,15000
"Lexp[94]",43.8694310353389,1.14876344940637,41.5285902000438,43.1263618217254,43.8909657322327,44.6256386105198,46.1045944777841,1.00119814946957,6700
"Lexp[95]",53.3575351903471,1.6881648864039,50.114614225411,52.2280696069099,53.3189954812384,54.4632662478702,56.7682233412172,1.00142622688822,3800
"Lexp[96]",44.699044802764,1.18808709956922,42.2989705491523,43.9182761279967,44.7138158289332,45.49424576025,46.969684598621,1.00105499829309,13000
"Lexp[97]",31.975901807405,0.571641779287354,30.86596844534,31.5902761600172,31.9746934176841,32.3553960064261,33.1025222627703,1.00094336084241,15000
"Lexp[98]",35.680341140407,0.750875251823463,34.1931473456132,35.1865745302798,35.6784144335299,36.1730020140299,37.1708917949724,1.00095721566474,15000
"Lexp[99]",49.6677773183142,1.07769273875963,47.511130872392,48.9668867740319,49.6797418809801,50.3826277913437,51.7588764117442,1.00098256575685,15000
"Lexp[100]",55.5459631697697,1.05946744883929,53.4184179513935,54.8459567050329,55.5587020726373,56.2528394317203,57.5758690874627,1.00090830265216,15000
"Lexp[101]",28.3738214621959,0.644918692684602,27.1313747838006,27.9345458804538,28.3728775265628,28.8066875312238,29.6520524768439,1.00097818689673,15000
"Lexp[102]",33.8976984963419,0.735752626056116,32.477830324853,33.4031882757397,33.8965847095071,34.383119224703,35.3745890122747,1.00097762265385,15000
"Lexp[103]",43.9667567331997,1.15796737683475,41.699031290205,43.2011860325908,43.9627118609291,44.7265856909796,46.2750337852173,1.00096711401872,15000
"Lexp[104]",58.6008214923393,1.09187260048624,56.4284499812145,57.877221090821,58.6135200434968,59.328350019209,60.6932762096102,1.00096657023309,15000
"Lexp[105]",31.3675005904279,0.581359769392554,30.2417913977646,30.9789874588708,31.3613823379509,31.7461758523921,32.549059993414,1.00093883188608,15000
"Lexp[106]",40.296001441478,0.92997700017632,38.434470727182,39.6875834589595,40.3052336461372,40.9119442414694,42.1069083440693,1.00109714788229,10000
"Lexp[107]",51.8998247849612,1.08354697340961,49.7506617891356,51.1889988505401,51.9037743319029,52.6114262626623,54.0154783827047,1.00139830890662,4000
"Lexp[108]",60.9772858969917,1.12555366084908,58.7295239127213,60.2404196624735,60.9920717548293,61.7313953253306,63.1209615743493,1.0014415776167,3700
"Lexp[109]",29.3280799919925,0.588898310533995,28.209507062081,28.93129281327,29.3161674910814,29.7213125446849,30.4894412320205,1.00089925621468,15000
"Lexp[110]",35.179632883587,0.721385936497566,33.801606199318,34.6908275219797,35.1691674573616,35.6574093316627,36.6248509021925,1.0009190350793,15000
"Lexp[111]",45.0150935743379,1.02512945385994,43.0283568693096,44.3234231866494,45.010441846359,45.6914606391164,47.0613225098701,1.00093546055142,15000
"Lexp[112]",56.9317758973058,1.04187660564914,54.867123095682,56.2456298410391,56.9377333379726,57.6381411481919,58.9435602576477,1.00107851484724,11000
"Lexp[113]",42.7955015301479,0.856146471204129,41.1827642553889,42.2044387814075,42.7811393606776,43.3733619250274,44.5089274060474,1.00115418182586,7800
"Lexp[114]",44.795231590378,0.860623268211548,43.1486515087519,44.2104732060635,44.7813053486351,45.3652597696439,46.5052432072155,1.00153021899652,3200
"Lexp[115]",54.0515497733416,0.683799427312389,52.7331581863094,53.592162858282,54.0411502139716,54.5077687950147,55.4193697704829,1.00171624286638,2400
"Lexp[116]",62.8067626367431,1.13767701249714,60.593023939556,62.049129430409,62.7959052518812,63.561841648176,65.0571527876786,1.00121027334886,6400
"Lexp[117]",43.493506693717,0.8601704295962,41.8360104303201,42.9115685592148,43.4811901451159,44.0660116175201,45.2038477162737,1.00151140674467,3300
"Lexp[118]",46.3588363850162,0.838987430702687,44.7579618183122,45.7832773312867,46.3485757347038,46.9142735039133,48.0334932275835,1.00116258024988,7600
"Lexp[119]",55.6019642697886,0.700396454417491,54.2207474688014,55.1314547785418,55.5983797200959,56.0709662993579,56.9755000116243,1.00142800401976,3800
"Lexp[120]",64.0008856511329,1.10078289301289,61.8366423328096,63.2653888592699,63.9981344067267,64.7271543406356,66.1762687639469,1.00128220521625,5200
"Lexp[121]",48.4015227123703,0.812159637537203,46.8373141663776,47.8497157652083,48.3938456250529,48.9424236820087,50.029290918655,1.00121109397553,6400
"Lexp[122]",50.7901195856367,0.785944070098088,49.2752767761554,50.2632107262011,50.7837539609002,51.3106021677197,52.3641303403343,1.00142878292441,3800
"Lexp[123]",56.9504021080506,0.709325553471448,55.5766616564881,56.4723088490172,56.9475064136649,57.4205539656384,58.3551900948909,1.00129975712412,5000
"Lexp[124]",61.8888289511586,1.08888701051639,59.7997205130653,61.1565953526733,61.8621560881232,62.6143079442446,64.0756457335345,1.00105225964837,13000
"Lexp[125]",42.0140214834801,0.95838298246527,40.1619401461388,41.3751622156977,42.0064301296152,42.6447545213885,43.9226068134053,1.00134117036366,4500
"Lexp[126]",45.34514859632,0.83583572340333,43.7320719982192,44.7770508250363,45.340846959578,45.9019176102427,47.0092488598512,1.00124276029488,5800
"Lexp[127]",55.3582235704585,0.672956998723647,54.0574581782409,54.906585103778,55.3470486574065,55.8161909756113,56.696414321065,1.00132322827159,4700
"Lexp[128]",61.859742654954,1.16642012957043,59.5906826105467,61.0766523217417,61.8393171662034,62.6459478520382,64.1590055097541,1.00103419371289,15000
"Lexp[129]",43.0104079600183,1.41463098592847,40.2790675294567,42.0673948822265,42.9935115692612,43.9375876804367,45.849137803388,1.0010009822957,15000
"Lexp[130]",56.0754430282959,1.02254003078864,54.0460548187723,55.4105956776338,56.0797977172381,56.750349958993,58.0848081381769,1.00093375439654,15000
"Lexp[131]",62.4395181330099,1.90771685323524,58.8345608002477,61.2190051483346,62.3552705263304,63.6028878455448,66.441737328926,1.00099857406172,15000
"Lexp[132]",37.964378511425,0.840507007727679,36.3063473536409,37.4071756633281,37.9629147865729,38.529346057209,39.6276494824886,1.00097626794214,15000
"Lexp[133]",39.4350898463829,1.04786581808928,37.3796602867429,38.7272288212981,39.4278702015391,40.1353229671981,41.5061396124626,1.00105232448975,13000
"Lexp[134]",42.7796778582161,0.753725519597029,41.30164673815,42.2761801302472,42.7803075196403,43.2810731718565,44.2765677349073,1.0009460312182,15000
"Lexp[135]",50.4564262074067,1.00937238843877,48.4804300292811,49.7794458812699,50.4760559289679,51.1353720899553,52.4319798937708,1.00092340538904,15000
"Lexp[136]",38.1214908530087,1.00236756870553,36.1499991691088,37.4383917001257,38.1148290610756,38.8020615109121,40.0956926367672,1.00124403413818,5800
"Lexp[137]",37.8054605212862,0.89092804846774,36.0651190301336,37.2021959875872,37.7963726198133,38.411266185972,39.5583289171938,1.00110112996064,9900
"Lexp[138]",48.914622380478,0.821090222415321,47.296377035663,48.3666837278042,48.9180728210281,49.4736253848146,50.5183465510355,1.0013802155326,4200
"Lexp[139]",53.2671237817924,1.2412874713655,50.8039353060286,52.4323512630272,53.2871781010675,54.1065385327238,55.6827805573098,1.0011916275221,6800
"Lexp[140]",42.030001558495,0.791541152358039,40.4017293322479,41.5153141563124,42.0564807748257,42.5663513658589,43.5012054285647,1.00092622286753,15000
"Lexp[141]",45.1754834310697,0.779926625430774,43.5778445197742,44.6637712907017,45.1973131943223,45.7095506489034,46.6480063109772,1.00101247770695,15000
"Lexp[142]",53.8180076587888,0.840860525912432,52.0831967996369,53.2683051179274,53.830116684877,54.4041963648628,55.4062308740846,1.00129754600849,5000
"Lexp[143]",57.9478467730333,1.162373817975,55.6094945841981,57.1749452739978,57.9697433847757,58.7454942625788,60.1712543285964,1.00120047694852,6600
"Lexp[144]",44.5669654173729,0.768309707739393,43.0059914400683,44.0616848546708,44.5951465426725,45.0934644788385,45.9894019932647,1.00120187624653,6600
"Lexp[145]",48.4831160357379,0.903407212173666,46.6864177454008,47.8879506638348,48.4915958129642,49.0995188133512,50.2234506975528,1.00145087378849,3600
"Lexp[146]",45.9997544666567,0.701781649635121,44.5815185159333,45.5332396025594,46.0169452147877,46.472390894146,47.3389068741449,1.00110293182711,9800
"Lexp[147]",54.7221073933285,1.04243151154246,52.5966497684147,54.0402247877273,54.7550321154424,55.43663153416,56.6829916324458,1.00117386127175,7300
"Lexp[148]",36.76622579786,0.793214777232555,35.2330424309236,36.2205885412697,36.7559925175737,37.298022339354,38.3384124392511,1.00169532553945,2500
"Lexp[149]",47.9960736044678,0.595872303501251,46.8291677876188,47.5949243905845,47.9866148625384,48.3941777160003,49.1772427762989,1.00142618130362,3800
"Lexp[150]",54.33203969422,1.24184493639247,51.9683200567883,53.4779697974062,54.2988823628471,55.1519912411257,56.8259850450957,1.00202806993335,1800
"Lexp[151]",61.7251654326613,1.1345715283547,59.5481513241257,60.9566852250065,61.7218458207645,62.4663203697085,63.9769513435881,1.00170834639035,2500
"Lexp[152]",40.3929725892869,0.855569935413559,38.7506255881703,39.8118259756986,40.382413493221,40.9677224986,42.0986940496642,1.00141015978747,3900
"Lexp[153]",51.9823115180598,0.590096634069899,50.8465700386371,51.5925165476705,51.970065225256,52.3685131576725,53.1717334222579,1.00132949140531,4600
"Lexp[154]",56.9955785708103,1.17168043514764,54.7626888440463,56.1895655595031,56.9767540237897,57.7626414082691,59.3566656346667,1.00158751495433,2900
"Lexp[155]",61.054216286341,1.20478405462721,58.7463783983588,60.2355413853461,61.0236297132158,61.8569357824727,63.4539426478559,1.00195268310492,1900
"Lexp[156]",39.3988414165631,0.757197085780564,37.9373323687436,38.8822589766453,39.3917199593333,39.8997824504084,40.9343456047112,1.00178046677807,2300
"Lexp[157]",53.6463101964618,0.596803181943834,52.4875651468826,53.2495081634283,53.6438564178244,54.0395923101194,54.8153994982089,1.00133920129169,4500
"Lexp[158]",56.6124136460494,1.16794739870663,54.3967393282387,55.8205135158445,56.5803353515644,57.3796828471479,58.9424701201456,1.00202829676846,1800
